SentenceId,EpisodeId,Season,Episode,Sentence
21405,71,4,7,"Ted: Robin Scherbatsky, you get the idea of having children?"
21406,71,4,7,"Robin: I know. One day, perhaps. When I'm 70. Science will catch me. I'm just... I'm lost right now. I'm unemployed, I live on a couch."
21407,71,4,7,Ted: There were two difficult months both. I have a room free.Why not come to me in the meantime?
21408,71,4,7,Robin: Really?
21409,71,4,7,Ted: Yeah.
21410,71,4,7,"Robin: Thank you, Ted. I have some ideas, so it will be one week, two large max."
21411,71,4,7,Ted (2030): And this is how your aunt Robin moved in with me.
21412,71,4,7,Lily Marshall back in his office.
21413,71,4,7,Lily: I'm bored. Come and dance. Come fly a liquor store!
21414,71,4,7,"Marshall: We're going nowhere. Each time we go out when you're drunk, you always fall asleep when you enter the..."
21415,71,4,7,Lily and Marshall get on a taxi.
21416,71,4,7,Lily: Let's dance! We gonna party all night!
21417,71,4,7,Lily sleeps.
21418,71,4,7,Marshall: Can you make several turns to make sure she is asleep?
21419,71,4,7,Driver: Sure.
21420,71,4,7,"At the bar, Barney joined Ted and Robin to the table."
21421,71,4,7,"Barney: The last great idea for Fathers Day-No, a pregnancy test, but instead of a blue line, there is a small blue Barney who does that."
21422,71,4,7,"Ted: Day of Non-Fathers, it sucks. It's a feast for the losers."
21423,71,4,7,Barney: What are you talking? This is a good group of friends.
21424,71,4,7,Ted: This is the effect cheerleaders.
21425,71,4,7,"Barney: No, Ted. It works for girls."
21426,71,4,7,"Robin: Look at these guys, individually. These geniuses are not childless by choice, my friend."
21427,71,4,7,"Ted: Good night, Barney."
21428,71,4,7,Robin: Good night.
21429,71,4,7,"Ted and Robin out of the bar, leaving Barney alone."
21430,71,4,7,Barney: Sock.
21431,71,4,7,Marshall joined Lily in the kitchen.
21432,71,4,7,Marshall: I smell pancakes with chocolate?
21433,71,4,7,"Lily: No, you feel ""pancake, I'm sorry for being such a stupid drunk"" chocolate."
21434,71,4,7,"Marshall: There's no ""I wish not to throw up on you"" bacon?"
21435,71,4,7,Lily: Of course.
21436,71,4,7,Marshall: Baby...
21437,71,4,7,Lily: I blame myself for last night. I was really painful. I just panicked at the thought of whether we are ready to parent. But you are so well taken care of me. I know you're gonna be a good father.
21438,71,4,7,Marshall: I want to be a father now.
21439,71,4,7,Lily: What?
21440,71,4,7,"Marshall: Last night, it was just... I share between work and drunk baby Lily, it was too. I just begin with this job, I work long hours... I love you. And I really want to have children one day.I just want... I want to be ready for that."
21441,71,4,7,"Lily: Me too. When we're ready, I know you'll be fantastic."
21442,71,4,7,Marshall: You too.
21443,71,4,7,"Lily: You wanna make love, by protecting themselves now?"
21444,71,4,7,Marshall: Yes.
21445,71,4,7,Lily: You want to finish your bacon first?
21446,71,4,7,Marshall: You're the perfect woman.
21447,71,4,7,Barney sings karaoke.
21448,71,4,7,"Barney: ""And the cat is in the cradle and the silver spoon Little Boy Blue and the Man on the Moon. When are you going back home, Dad? I do not know when we're together then, son I know we will have a good time. """
21449,72,4,8,"Ted (2030): Children at the end of 2008, your Aunt Robin was unemployed and a little adrift, so his friendship with Lily was more important than ever."
21450,72,4,8,Lily and Robin are in McClaren's.
21451,72,4,8,"Robin: So, it seems that Marshall has to work late on Friday.You know what that means, party girls."
21452,72,4,8,"Lily: Well, a teacher at my school, Jillian, a birthday. What?"
21453,72,4,8,"Robin: It's just that... I have never heard of this before Jillian, and suddenly, it's your best friend. You do not stop talking about her."
21454,72,4,8,Lily: Do not be jealous. We hang out together all the time.
21455,72,4,8,"Robin: Yeah, but Marshall is still there. There was not much time to talk, just us two."
21456,72,4,8,Lily: This is false.
21457,72,4,8,Flashback
21458,72,4,8,"At the apartment Marshall and Lily, Lily and Robin are sitting on the couch."
21459,72,4,8,Robin: This is where the story gets really good. So it goes...
21460,72,4,8,Marshall: Hi.
21461,72,4,8,"Robin:... place. And then this... guy talking about this thing with the stuff of which I spoke the other day about this place.Well, anyway... it happened."
21462,72,4,8,Marshall: My God. You and the guy the mayor's office did it to the UN under the office of Ambassador of Zaire? Cool.
21463,72,4,8,End flashback
21464,72,4,8,"Robin: I wish we had time for girls. I love Marshall, but I am not free to express myself."
21465,72,4,8,"Lily: Come with me and Jillian, then."
21466,72,4,8,"Robin: OK, but I want to stay too late because... (Marshall and Ted joined them at the table) Do you remember... this thing last month after going there? You know who said it was going, but she gave me tips."
21467,72,4,8,Marshall: You always mycoses?
21468,72,4,8,GENERIC
21469,72,4,8,Barney: I want to take this moment.
21470,72,4,8,Marshall: Which one?
21471,72,4,8,Barney: The last time you and I are just competing for the title of best friend Ted.
21472,72,4,8,Ted: Marshall is my best friend.
21473,72,4,8,Barney: Exactly. Draw. But it's all about to change. Is it correct that you are an architect?
21474,72,4,8,"Ted: My best friend does not, but still."
21475,72,4,8,Barney: You draw what now?
21476,72,4,8,"Ted: Well, you renovate the library Nouillorc."
21477,72,4,8,Robin: That's great!
21478,72,4,8,"Ted: No, not the New York Public Library. This is the library Nouillorc, in Dakota. Their books are in two parts: fishing and not fishing."
21479,72,4,8,Barney: I think you'll love what's happened at work.
21480,72,4,8,Flashback
21481,72,4,8,Barney is in a meeting.
21482,72,4,8,"Bilson: While corruption has destabilized the regime and killed most of the royal family, it helped to relax banking regulation in Rangoon. Good for us. Last order of the meeting it was decided to continue on the project's new headquarters in the city of Goliath National Bank."
21483,72,4,8,End flashback
21484,72,4,8,Ted: Who's going to draw?
21485,72,4,8,Barney: That was my first question.
21486,72,4,8,Flashback
21487,72,4,8,Barney: Who's going to draw?
21488,72,4,8,Bilson: We approached a company. This Swedish architectural collective called Sven.
21489,72,4,8,End flashback
21490,72,4,8,Ted: Sven?
21491,72,4,8,"Ted (2030): Sven was this swedish architecture collective revered for their bold, innovative designs. I hated them."
21492,72,4,8,Ted: I hate them. Swedish architecture collective.
21493,72,4,8,Robin: No one.
21494,72,4,8,Lily: Pretentious.
21495,72,4,8,"Ted: ""It is not a company. It is a collective. """
21496,72,4,8,"Barney: I know. ""We're Swedish. It's so cool with our baguettes and our Eiffel Tower. """
21497,72,4,8,"Marshall: Sweden, this is not France. You know that?"
21498,72,4,8,"Barney: It's France. No matter, I told Bilson..."
21499,72,4,8,Flashback
21500,72,4,8,"Barney: Bislon, saving your..."
21501,72,4,8,End flashback
21502,72,4,8,"Barney: No, I get up, and I told Bilson..."
21503,72,4,8,Flashback
21504,72,4,8,"Barney: Bislon, saving your..."
21505,72,4,8,End flashback
21506,72,4,8,Barney: Music. Imagine a patriotic music.
21507,72,4,8,Flashback
21508,72,4,8,"Barney: Bilson, with all due respect... it would be terrible if a job that would suit American architects was relevant to a band of French. Where is our patriotism? Love of country? Our love of all that..."
21509,72,4,8,"Bilson: Listen, Stinson, no one hates all the other countries of the world than me, but you have arguments?"
21510,72,4,8,Barney: Yes. I know a great American architect who would be perfect. Ted Mosby.
21511,72,4,8,End flashback
21512,72,4,8,"Barney: All you have to do is come and offer your drawing, I take care of the Board, the project is yours."
21513,72,4,8,Ted: You realize what a hero I'd be if I brought this project to my box?
21514,72,4,8,"Barney: It's not the best. We three, we'll work together."
21515,72,4,8,Marshall: Ted will come to call.
21516,72,4,8,"Barney: Yes, totally."
21517,72,4,8,Ted: What is it?
21518,72,4,8,Barney: It works like this: one of us goes into the office the other and said...
21519,72,4,8,Flashback
21520,72,4,8,Marshall is in his office with two men. Barney comes to see.
21521,72,4,8,"Barney: Marshall, the teleconference begins soon."
21522,72,4,8,"Marshall: Sorry, I gotta go."
21523,72,4,8,Barney: And then you go up on the roof... and drink beer.
21524,72,4,8,Barney and Marshall are on the roof.
21525,72,4,8,Marshall: It's great. Drinking at work.
21526,72,4,8,"Barney: Basically, it is of ""Mad Men."""
21527,72,4,8,"Marshall: Yes! There is too much ""Mad Men""!"
21528,72,4,8,Barney: I'll spank a secretary.
21529,72,4,8,Marshall: That's exactly what they would do in this series.
21530,72,4,8,Barney: What series?
21531,72,4,8,End flashback
21532,72,4,8,Barney: And then you throw the bodies of cans at pigeons.
21533,72,4,8,Marshall: I do not do that.
21534,72,4,8,Ted: I love to do that.
21535,72,4,8,Barney: I will realize your dream.
21536,72,4,8,"Ted: Seriously, Barney, from what I've lived with Stella, I have this opportunity... it touches me."
21537,72,4,8,"Ted (2030): It was true. You see, children, when I became an architect, I had a dream... contribute to building a panorama of New York. I wanted to point one of these buildings and say, ""See that? That right there? This is mine. ""This job was the opportunity to realize that."
21538,72,4,8,Robin and Lily walk into a bar.
21539,72,4,8,"Robin: Your friend has a birthday here? She has what, 19?"
21540,72,4,8,"Lily: No. Believe me, it's not his style. She must not know what kind of place this is."
21541,72,4,8,"Jillian: We're here, my little p *** sexy! We just get served!"
21542,72,4,8,All: Wooo!
21543,72,4,8,"Lily: Oh, my God. At school, she is so calm and normal. I thought it was not... a Woo."
21544,72,4,8,Flashback
21545,72,4,8,"Ted (2030): What is Woo? Let me explain. Woo is a kind of a young woman, who, like the cuckoo and the nightingale, takes its name from its singular it produces. Also, a Woo can be triggered in different ways. On one particular song on the jukebox..."
21546,72,4,8,"Jillian: My God, this song is my story too."
21547,72,4,8,All: Wooo!
21548,72,4,8,"Ted (2030):... to a cheap shooter. On a ride on a mechanical bull... up, everything and anything."
21549,72,4,8,"Jillian: Oh my God, I was afraid of not having fed the cat, then I remembered that I had done."
21550,72,4,8,All: Wooo!
21551,72,4,8,End flashback
21552,72,4,8,"Lily: I swear, at school, Jillian is not so Woo."
21553,72,4,8,Robin: It was not like a Woo. Perhaps it is that holidays like Mardi Gras and the day of the year. Maybe this is a cyclical Woo.
21554,72,4,8,"At the apartment, Ted shows his drawing to Barney."
21555,72,4,8,"Ted: Okay, be cool with me. This is a first draft."
21556,72,4,8,"Barney: Ted, it's incredible. Detail. Shadows. The liveliness of the lines. This is exactly what Princess Leia would look like, topless."
21557,72,4,8,"Ted: My way of saying thank you. Okay, you wanna see my designs for the building?"
21558,72,4,8,"Barney: No, that's fine."
21559,72,4,8,Marshall enters the apartment.
21560,72,4,8,"Marshall: Listen to this. Lily sent me a text message. It was at this bar, The Giddy Ups with full of Woos."
21561,72,4,8,Barney runs out.
21562,72,4,8,"The bar ""Gippy Ups..."
21563,72,4,8,"Jillian: My God, girls, my breast just out of my top bar. And no! I took it out for a drink blackjack!"
21564,72,4,8,All: Wooo!
21565,72,4,8,"Robin: So, Jillian, it seems that when you not flash the bartenders, you are mistress of CE1. How is it?"
21566,72,4,8,"Jillian: If rewarding. I dunno if you know the RIE method, but it derives from the philosophy of progressive education Steiner founded the Waldorf school, which is... Oh my God, I love this song! Come on bitches, let's dance!"
21567,72,4,8,All: Wooo!
21568,72,4,8,"Jillian: You too, my ****** s."
21569,72,4,8,Lily: No thank you... drag ignorant.
21570,72,4,8,"Barney: Lily Aldrin, little secretive. For years, I say that our gang needs a Woo, and thou hast hid me in a whole herd."
21571,72,4,8,Lily: You do not need a Woo. Nobody needs it.
21572,72,4,8,"Barney: Attention Lily. The world badly needs the Woos. If there were not Woos, there would not Girls Gone Wild, no bachelor party girl, no pool bar in Las Vegas... all the things you hold dear would not exist."
21573,72,4,8,Lily: None of this stuff...
21574,72,4,8,"Barney: Industry shooters memories would collapse. Just like the glitter body and that of Hummer limos. The mini cowboy hats would be worn by the little cowboys. And when ""Brown Eyed Girl"" happen on a jukebox, you do not hear... that silence. And ""Brown Eyed Girl."" But who would Woo, Lily?Who would woo? Would you? You'd... Woo?"
21575,72,4,8,Jillian: Who wants to name my tits?
21576,72,4,8,All: Wooo!
21577,72,4,8,"Barney: Well you'll excuse me, I have a date with Bataille and Fontaine."
21578,72,4,8,"Ted (2030): The weeks that followed, I immersed myself in work. It was great to be on a project I really wanted to heart.Finally, the morning of the presentation arrived."
21579,72,4,8,"Ted presents his project, the company Barney."
21580,72,4,8,"Ted: And we think this design will radiate timeless power and stability of the Goliath National Bank. Thank you, gentlemen."
21581,72,4,8,Ted (2030): I came out pretty confident about my chances.That evening I met Barney.
21582,72,4,8,Barney is sitting on the steps of a building.
21583,72,4,8,"Ted: Hey, Barney! Give me the good news."
21584,72,4,8,Barney: You did not have.
